Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course,,,,,,,,,,,
Fall,2008,LYNN WALKER,CHE,6609,PHYS CHEM MACROMOL,A,Lect,19,29,66%,4.63,4.78,,,,,,,,,,,,,,,,,,,
Fall,2008,PAUL SIDES,CHE,6619,SEMICON PROCESS TECH,A,Lect,4,7,57%,4.5,4,,,,,,,,,,,,,,,,,,,
Fall,2008,DENNIS PRIEVE,CHE,6703,ADV FLUID DYNAMICS,A,Lect,22,30,73%,4.27,4.4,,,,,,,,,,,,,,,,,,,
Fall,2008,MYUNG JHON,CHE,6705,ADV CHE THRMODYNMCS,A,Lect,22,38,58%,4.27,4.41,,,,,,,,,,,,,,,,,,,
Fall,2008,"WHITE, L. (co-taught)",CHE,6713,MATH TECH CHEM ENGR,A,Lect,22,37,59%,3.9,3.82,,,,,,,,,,,,,,,,,,,
Fall,2008,"PRIEVE, D. (co-taught)",CHE,6713,MATH TECH CHEM ENGR,A,Lect,22,37,59%,4.29,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,STEINAR HAUAN,CHE,6779,SPECIAL TOPICS,A,Lect,6,11,55%,4.83,4.83,,,,,,,,,,,,,,,,,,,
Fall,2008,NIKOLAOS SAHINIDIS,CHE,6815,SPECIAL TOPICS,A,Lect,12,22,55%,4.25,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,JOHN WESNER,CIT,39100,SP TP WHAT IS ENGRNG,A,Lect,10,32,31%,3,2.89,,,,,,,,,,,,,,,,,,,
Fall,2008,"WESNER, J. (co-taught)",CIT,39605,ENGINEERING DSGN PRJ,A,Lect,13,29,45%,3.67,2.92,,,,,,,,,,,,,,,,,,,
Fall,2008,"HANSEN, J. (co-taught)",CIT,39605,ENGINEERING DSGN PRJ,A,Lect,13,29,45%,4,3.85,,,,,,,,,,,,,,,,,,,
Fall,2008,"BIGRIGG, M. (co-taught)",CIT,39605,ENGINEERING DSGN PRJ,A,Lect,13,29,45%,3.91,4.09,,,,,,,,,,,,,,,,,,,
Fall,2008,"SUBRAHMANIAN, E. (co-taught)",CIT,39605,ENGINEERING DSGN PRJ,A,Lect,13,29,45%,3.9,2.56,,,,,,,,,,,,,,,,,,,
Fall,2008,CLIFF DAVIDSON,CIT,39800,PREP FACULTY CAREER,A,Lect,26,35,74%,4.35,4.42,,,,,,,,,,,,,,,,,,,
Fall,2008,ANNETTE JACOBSON,CIT,39801,COLL POLY SUR LAB I,A,Lect,7,12,58%,4.67,4.71,,,,,,,,,,,,,,,,,,,
Fall,2008,"ZHU, J. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,Lect,83,147,56%,4.05,4.12,,,,,,,,,,,,,,,,,,,
Fall,2008,"SULLIVAN, T. (co-taught)",ECE,18100,INTRO ELEC COMP ENG,1,Lect,83,147,56%,4.04,4.11,,,,,,,,,,,,,,,,,,,
Fall,2008,MARIOS SAVVIDES,ECE,18200,EMERGING TRENDS ECE,A,Lect,82,146,56%,2.77,2.96,,,,,,,,,,,,,,,,,,,
Fall,2008,VIJAYAKUMAR BHAGAVATULA,ECE,18202,MATH FNDTN ELEC ENGR,1,Lect,54,93,58%,3.87,4.15,,,,,,,,,,,,,,,,,,,
Fall,2008,"GREVE, D. (co-taught)",ECE,18220,FUND OF ELEC ENGR,1,Lect,50,86,58%,3.92,3.63,,,,,,,,,,,,,,,,,,,
Fall,2008,"HOBURG, J. (co-taught)",ECE,18220,FUND OF ELEC ENGR,1,Lect,50,86,58%,4.23,4.63,,,,,,,,,,,,,,,,,,,
Fall,2008,JAMES HOE,ECE,18240,FUND OF COMPUT ENGR,1,Lect,54,92,59%,3.65,3.61,,,,,,,,,,,,,,,,,,,
Fall,2008,JAMES BAIN,ECE,18300,FUND ELECTROMAGNETCS,1,Lect,21,26,81%,3.5,3.48,,,,,,,,,,,,,,,,,,,
Fall,2008,KENNETH MAI,ECE,18322,ANAL/DES DGTL CIRC,1,Lect,21,34,62%,3.55,3.85,,,,,,,,,,,,,,,,,,,
Fall,2008,RAJEEV GANDHI,ECE,18342,FUND EMBEDDED SYSTMS,A,Lect,8,17,47%,3.86,4.38,,,,,,,,,,,,,,,,,,,
Fall,2008,RAJEEV GANDHI,ECE,18342,FUND EMBEDDED SYSTMS,PP,Lect,10,18,56%,4.4,4.8,,,,,,,,,,,,,,,,,,,
Fall,2008,PETER STEENKISTE,ECE,18345,INTR TELECOM NETWRKS,1,Lect,7,15,47%,3.71,3.71,,,,,,,,,,,,,,,,,,,
Fall,2008,PRIYA NARASIMHAN,ECE,18349,EMBEDDED RL TIME SYS,A,Lect,56,116,48%,3.82,4.29,,,,,,,,,,,,,,,,,,,
Fall,2008,BRUCE KROGH,ECE,18396,SIGNALS AND SYSTEMS,1,Lect,61,114,54%,3.98,4.18,,,,,,,,,,,,,,,,,,,
Fall,2008,ROHIT NEGI,ECE,18450,DIGTL WIRELESS COMM,A,Lect,11,23,48%,4.55,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,CHARLES NEUMAN,ECE,18470,FUNDMTLS OF CONTROL,1,Lect,4,14,29%,4.25,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,ALAN BLACK,ECE,18492,ST:SPEECH PROCESSING,A,Lect,4,5,80%,4.25,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,THOMAS SULLIVAN,ECE,18493,ELECTROACOUSTICS,1,Lect,14,25,56%,4.5,4.29,,,,,,,,,,,,,,,,,,,
Fall,2008,GUSTAVO ROHDE,ECE,18496,INT BIO IMG & IM ANA,A,Lect,5,6,83%,3.6,3.8,,,,,,,,,,,,,,,,,,,
Fall,2008,"RICKETTS, D. (co-taught)",ECE,18513,CIRCTS ANTNNA WRELSS,A,Lect,3,7,43%,4,4,,,,,,,,,,,,,,,,,,,
Fall,2008,"STANCIL, D. (co-taught)",ECE,18513,CIRCTS ANTNNA WRELSS,A,Lect,3,7,43%,4,5,,,,,,,,,,,,,,,,,,,
Fall,2008,ANDRZEJ STROJWAS,ECE,18525,INTEGR CIRC DES PROJ,A,Lect,3,8,38%,4.67,5,,,,,,,,,,,,,,,,,,,
Fall,2008,"MAI, K. (co-taught)",ECE,18545,ADV DIGITAL DES PROJ,1,Lect,7,14,50%,3.86,4,,,,,,,,,,,,,,,,,,,
Fall,2008,"NACE, W. (co-taught)",ECE,18545,ADV DIGITAL DES PROJ,1,Lect,7,14,50%,3.86,3.43,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID CASASENT,ECE,18551,DG CM & SIG PR SY DE,1,Lect,7,18,39%,3.29,3.14,,,,,,,,,,,,,,,,,,,
Fall,2008,TAMAL MUKHERJEE,ECE,18614,MICROELECTROMECH SYS,A,Lect,12,25,48%,3.83,3.75,,,,,,,,,,,,,,,,,,,
Fall,2008,"CARLEY, L. (co-taught)",ECE,18623,ANA INT CIR DESIGN,A,Lect,12,18,67%,4.08,3.92,,,,,,,,,,,,,,,,,,,
Fall,2008,"LI, X. (co-taught)",ECE,18623,ANA INT CIR DESIGN,A,Lect,12,18,67%,4.64,4.58,,,,,,,,,,,,,,,,,,,
Fall,2008,ADRIAN PERRIG,ECE,18630,INTRO SECURTY & PLCY,A,Lect,26,40,65%,4.54,4.48,,,,,,,,,,,,,,,,,,,
Fall,2008,ADRIAN PERRIG,ECE,18630,INTRO SECURTY & PLCY,G,Lect,6,11,55%,4.67,4.6,,,,,,,,,,,,,,,,,,,
Fall,2008,NICOLAS CHRISTIN,ECE,18631,INTR INFO SECURITY,A,Lect,7,12,58%,4.14,4,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID FARBER,ECE,18650,POL WRLSS SYS INTRNT,A,Lect,11,27,41%,3.8,4.36,,,,,,,,,,,,,,,,,,,
Fall,2008,MARK KRYDER,ECE,18703,ST:OBT VAL R&D INDUS,A,Lect,7,10,70%,4.71,4.86,,,,,,,,,,,,,,,,,,,
Fall,2008,ELIAS TOWE,ECE,18712,ELEMTS PHOTONCS COMM,A,Lect,4,5,80%,4.75,4.75,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID LAMBETH,ECE,18715,PHYSCS APPLD MAGNTSM,A,Lect,9,11,82%,4,4.22,,,,,,,,,,,,,,,,,,,
Fall,2008,JEYANANDH PARAMESH,ECE,18721,ADV ANALOG CIRCT DES,A,Lect,5,6,83%,4.4,4.75,,,,,,,,,,,,,,,,,,,
Fall,2008,VIRGIL GLIGOR,ECE,18730,INTRO COMPUTER SEC,A,Lect,40,54,74%,3.85,4.22,,,,,,,,,,,,,,,,,,,
Fall,2008,"BAUER, L. (co-taught)",ECE,18732,SECURE SOFTWR SYSTMS,A,Lect,15,24,63%,3.6,3.93,,,,,,,,,,,,,,,,,,,
Fall,2008,"DATTA, A. (co-taught)",ECE,18732,SECURE SOFTWR SYSTMS,A,Lect,15,24,63%,3.6,3.53,,,,,,,,,,,,,,,,,,,
Fall,2008,OZAN TONGUZ,ECE,18751,APPL STOCH PROCESS,1,Lect,23,37,62%,3.43,3.35,,,,,,,,,,,,,,,,,,,
Fall,2008,HYONG KIM,ECE,18756,PAC SWTCNG COMP NETW,A,Lect,35,53,66%,3.63,3.41,,,,,,,,,,,,,,,,,,,
Fall,2008,HYONG KIM,ECE,18756,PAC SWTCNG COMP NETW,PP,Lect,12,19,63%,3.75,3.58,,,,,,,,,,,,,,,,,,,
Fall,2008,ROB RUTENBAR,ECE,18760,VLSI CAD: LOG TO LAY,A,Lect,16,24,67%,4.73,4.94,,,,,,,,,,,,,,,,,,,
Fall,2008,WOJCIECH MALY,ECE,18764,INBTWN IC DSGN & MNF,A,Lect,15,21,71%,4.2,4.33,,,,,,,,,,,,,,,,,,,
Fall,2008,RONALD BLANTON,ECE,18765,DIG SYS TST & TST DS,A,Lect,9,15,60%,4.56,4.56,,,,,,,,,,,,,,,,,,,
Fall,2008,DONALD THOMAS,ECE,18767,VLSI CAD SFTWR LOGIC,A,Lect,8,17,47%,3.25,3.5,,,,,,,,,,,,,,,,,,,
Fall,2008,BRUNO SINOPOLI,ECE,18771,LINEAR SYSTEMS,A,Lect,5,10,50%,3.5,3.8,,,,,,,,,,,,,,,,,,,
Fall,2008,MARIJA ILIC,ECE,18777,CMPLX LRG DYNMIC SYS,1,Lect,8,19,42%,4.14,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,RICHARD STERN,ECE,18792,ADV DIGTL SIGNL PRCS,1,Lect,19,24,79%,4.42,4.32,,,,,,,,,,,,,,,,,,,
Fall,2008,"SATYANARAYANAN, M. (co-taught)",ECE,18843,MOBLE PERVASIVE COMP,A,Lect,5,10,50%,4.4,4.8,,,,,,,,,,,,,,,,,,,
Fall,2008,"SIEWIOREK, D. (co-taught)",ECE,18843,MOBLE PERVASIVE COMP,A,Lect,5,10,50%,4.4,4.8,,,,,,,,,,,,,,,,,,,
Fall,2008,RAGUNATHAN RAJKUMAR,ECE,18848,SP TPCS EMBEDDED SYS,A,Lect,18,29,62%,4.56,4.11,,,,,,,,,,,,,,,,,,,
Fall,2008,PHILIP KOOPMAN,ECE,18849,DEPENDABLE EMBED SYS,A,Lect,3,8,38%,4.67,5,,,,,,,,,,,,,,,,,,,
Fall,2008,MARK KIELER,EPP,19102,EPP SOPH SEMINAR,A,Lect,15,23,65%,4.13,4.53,,,,,,,,,,,,,,,,,,,
Fall,2008,MARK KIELER,EPP,19102,EPP SOPH SEMINAR,B,Lect,8,12,67%,3.5,4.13,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID FARBER,EPP,19403,POL WRLSS SYS INTRNT,A,Lect,2,3,67%,5,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,EDWARD RUBIN,EPP,19424,ENERGY & THE ENVRNMT,A,Lect,9,13,69%,4.11,4.33,,,,,,,,,,,,,,,,,,,
Fall,2008,BENOIT MOREL,EPP,19430,CIV/MIL AP OF SPACE,A,Lect,2,8,25%,5,5,,,,,,,,,,,,,,,,,,,
Fall,2008,"FISCHHOFF, B. (co-taught)",EPP,19452,EPP PROJECT,A,Lect,7,10,70%,2.43,2.71,,,,,,,,,,,,,,,,,,,
Fall,2008,"RUBIN, E. (co-taught)",EPP,19452,EPP PROJECT,A,Lect,7,10,70%,2.71,3,,,,,,,,,,,,,,,,,,,
Fall,2008,"SIRBU, M. (co-taught)",EPP,19452,EPP PROJECT,B,Lect,6,6,100%,2.83,3,,,,,,,,,,,,,,,,,,,
Fall,2008,"HILL, V. (co-taught)",EPP,19452,EPP PROJECT,B,Lect,6,6,100%,2.83,2.5,,,,,,,,,,,,,,,,,,,
Fall,2008,MITCHELL SMALL,EPP,19550,UNDERGRAD RESEARCH,B,Lect,2,7,29%,4,4,,,,,,,,,,,,,,,,,,,
Fall,2008,ERICA FUCHS,EPP,19611,GBL COM FM NT TCH CH,A,Lect,4,7,57%,4.25,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,H SCOTT MATTHEWS,EPP,19622,INTRO SUSTNBL ENGRG,A1,Lect,1,6,17%,5,5,,,,,,,,,,,,,,,,,,,
Fall,2008,BENOIT MOREL,EPP,19635,CYBRSEC FTR INTERNET,A,Lect,18,29,62%,4.11,4.11,,,,,,,,,,,,,,,,,,,
Fall,2008,EDEN FISHER,EPP,19684,ENGR & TECH INNOV MG,A,Lect,12,19,63%,3.75,3.83,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID GERARD,EPP,19688,INNOV ENERGY & ENVIR,A,Lect,9,14,64%,3.67,4.22,,,,,,,,,,,,,,,,,,,
Fall,2008,M GRANGER MORGAN,EPP,19701,INT THY PRAC POL ANL,A,Lect,24,32,75%,3.96,4.17,,,,,,,,,,,,,,,,,,,
Fall,2008,M GRANGER MORGAN,EPP,19701,INT THY PRAC POL ANL,PP,Lect,4,4,100%,4.5,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,H SCOTT MATTHEWS,EPP,19702,QUANT MTHDS POL ANAL,A,Lect,12,14,86%,3.83,3.58,,,,,,,,,,,,,,,,,,,
Fall,2008,M GRANGER MORGAN,EPP,19705,WRKSHP APP POL ANALY,A,Lect,11,13,85%,3.82,4.18,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID FARBER,EPP,19713,POL WRLSS SYS INTRNT,A,Lect,6,11,55%,4.33,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,PETER ADAMS,EPP,19751,AIR QUALITY ENGNRNG,A,Lect,3,3,100%,4.33,4.33,,,,,,,,,,,,,,,,,,,
Fall,2008,ROBERT SEACORD,INI,14735,SECURE SOFTWRE ENGR,A,Lect,8,8,100%,3.75,4.14,,,,,,,,,,,,,,,,,,,
Fall,2008,ROBERT SEACORD,INI,14735,SECURE SOFTWRE ENGR,G,Lect,6,11,55%,4.33,4.8,,,,,,,,,,,,,,,,,,,
Fall,2008,WILLIAM NACE,INI,14740,FUND TELECOM NETWRKS,A,Lect,39,61,64%,3.68,3.31,,,,,,,,,,,,,,,,,,,
Fall,2008,WILLIAM NACE,INI,14740,FUND TELECOM NETWRKS,J,Lect,8,10,80%,4,4,,,,,,,,,,,,,,,,,,,
Fall,2008,NICOLAS CHRISTIN,INI,14741,INTRO INFO SECURITY,A,Lect,14,26,54%,4.14,4.36,,,,,,,,,,,,,,,,,,,
Fall,2008,NICOLAS CHRISTIN,INI,14741,INTRO INFO SECURITY,J,Lect,8,10,80%,4.75,4.63,,,,,,,,,,,,,,,,,,,
Fall,2008,CHRISTOPHER MAY,INI,14761,APPLD INFO ASSURANCE,A,Lect,25,31,81%,4.21,4.57,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID LAMONT,INI,14774,MANAGERIAL ECON,A1,Lect,17,31,55%,4.2,4.06,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID LAMONT,INI,14774,MANAGERIAL ECON,B1,Lect,15,40,38%,4.14,4.4,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID LAMONT,INI,14774,MANAGERIAL ECON,P1,Lect,4,6,67%,4,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID LAMONT,INI,14775,BUSINESS MANAGEMENT,A2,Lect,17,33,52%,4.06,4.06,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID LAMONT,INI,14775,BUSINESS MANAGEMENT,B2,Lect,22,38,58%,4.14,4.18,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID LAMONT,INI,14775,BUSINESS MANAGEMENT,P2,Lect,3,6,50%,4.33,4.33,,,,,,,,,,,,,,,,,,,
Fall,2008,PHILIP LEDUC,MEG,24101,FUND OF MECH ENGR,1,Lect,69,126,55%,3.72,4.01,,,,,,,,,,,,,,,,,,,
Fall,2008,ROBERT KMETZ,MEG,24201,ENGINEERING GRAPHICS,T,Lect,6,13,46%,3.83,4,,,,,,,,,,,,,,,,,,,
Fall,2008,C HIGGS,MEG,24221,THERMODYNAMICS I,A,Lect,105,110,95%,3.63,3.93,,,,,,,,,,,,,,,,,,,
Fall,2008,PAUL STEIF,MEG,24261,STATICS,1,Lect,74,112,66%,4.04,4.38,,,,,,,,,,,,,,,,,,,
Fall,2008,NANCY KOERBEL,MEG,24302,MECHNCL ENG SEM I,A,Lect,11,17,65%,2.91,2.91,,,,,,,,,,,,,,,,,,,
Fall,2008,NANCY KOERBEL,MEG,24302,MECHNCL ENG SEM I,B,Lect,9,15,60%,2.89,3,,,,,,,,,,,,,,,,,,,
Fall,2008,NANCY KOERBEL,MEG,24302,MECHNCL ENG SEM I,C,Lect,11,13,85%,3.3,3.45,,,,,,,,,,,,,,,,,,,
Fall,2008,YONGJIE ZHANG,MEG,24311,NUMERICAL METHODS,1,Lect,100,102,98%,3.46,3.35,,,,,,,,,,,,,,,,,,,
Fall,2008,ALAN MCGAUGHEY,MEG,24322,HEAT TRANSFER,1,Lect,67,101,66%,4.26,4.46,,,,,,,,,,,,,,,,,,,
Fall,2008,ROBERT REID,MEG,24351,DYNAMICS,1,Lect,60,92,65%,3.61,3.85,,,,,,,,,,,,,,,,,,,
Fall,2008,SHI-CHUNE YAO,MEG,24382,SP TPC THERMAL ENGRG,A,Lect,6,8,75%,4.33,4.6,,,,,,,,,,,,,,,,,,,
Fall,2008,JOHN WISS,MEG,24421,INTERNL COMBST ENGNS,1,Lect,17,23,74%,2.94,3.19,,,,,,,,,,,,,,,,,,,
Fall,2008,EDWARD RUBIN,MEG,24424,ENERGY & THE ENVRNMT,A,Lect,5,7,71%,4,4.4,,,,,,,,,,,,,,,,,,,
Fall,2008,JEREMY MICHALEK,MEG,24441,ENGINEERING DSIGN II,A,Lect,44,48,92%,4.12,4.12,,,,,,,,,,,,,,,,,,,
Fall,2008,DREW DEGENTESH,MEG,24443,DESIGN MANUFACTURE,A,Lect,8,10,80%,3.63,3.63,,,,,,,,,,,,,,,,,,,
Fall,2008,WILLIAM MESSNER,MEG,24451,FEEDBK CNTRL SYSTEMS,A,Lect,17,18,94%,4.47,4.53,,,,,,,,,,,,,,,,,,,
Fall,2008,BURAK OZDOGANLAR,MEG,24452,MECH SYSTMS EXPRMNTN,1,Lect,70,82,85%,3.39,3.73,,,,,,,,,,,,,,,,,,,
Fall,2008,BURAK OZDOGANLAR,MEG,24452,MECH SYSTMS EXPRMNTN,A,Lect,16,20,80%,3.5,4,,,,,,,,,,,,,,,,,,,
Fall,2008,BURAK OZDOGANLAR,MEG,24452,MECH SYSTMS EXPRMNTN,B,Lect,20,23,87%,3.25,3.74,,,,,,,,,,,,,,,,,,,
Fall,2008,BURAK OZDOGANLAR,MEG,24452,MECH SYSTMS EXPRMNTN,C,Lect,15,21,71%,3.2,3.53,,,,,,,,,,,,,,,,,,,
Fall,2008,BURAK OZDOGANLAR,MEG,24452,MECH SYSTMS EXPRMNTN,D,Lect,12,18,67%,3.67,3.92,,,,,,,,,,,,,,,,,,,
Fall,2008,ROBERT REID,MEG,24701,MATH TCH MECH ENG,A,Lect,25,29,86%,4,4.24,,,,,,,,,,,,,,,,,,,
Fall,2008,SHELLEY ANNA,MEG,24711,FLUID MECHANICS I,A,Lect,11,14,79%,4.64,4.91,,,,,,,,,,,,,,,,,,,
Fall,2008,ALLEN ROBINSON,MEG,24721,ADV THERMODYNAMICS,A,Lect,4,6,67%,4,4,,,,,,,,,,,,,,,,,,,
Fall,2008,YOED RABIN,MEG,24731,CONDUCTV HEAT TRANFR,A1,Lect,6,8,75%,4.67,4.67,,,,,,,,,,,,,,,,,,,
Fall,2008,YOED RABIN,MEG,24733,RADIATV HEAT TRNSFR,A2,Lect,6,7,86%,4.33,4.5,,,,,,,,,,,,,,,,,,,
Fall,2008,"WISS, J. (co-taught)",MEG,24739,SP TPC THERMAL-FLUID,A,Lect,13,16,81%,2.69,2.62,,,,,,,,,,,,,,,,,,,
Fall,2008,"ARCHER, D. (co-taught)",MEG,24739,SP TPC THERMAL-FLUID,A,Lect,13,16,81%,2.69,2.92,,,,,,,,,,,,,,,,,,,
Fall,2008,JACK BEUTH,MEG,24751,INTRO SOLID MECH I,A,Lect,18,18,100%,4.39,4.67,,,,,,,,,,,,,,,,,,,
Fall,2008,BRUNO SINOPOLI,MEG,24771,LINEAR SYSTEMS,A,Lect,5,7,71%,3.5,3.6,,,,,,,,,,,,,,,,,,,
Fall,2008,METIN SITTI,MEG,24779,SP TPC CNTRLS & ROB,A,Lect,40,42,95%,4.52,4.65,,,,,,,,,,,,,,,,,,,
Fall,2008,LEVENT KARA,MEG,24787,ARTFCL INTEL DESIGN,A,Lect,25,29,86%,4.48,4.58,,,,,,,,,,,,,,,,,,,
Fall,2008,DREW DEGENTESH,MEG,24789,SP TPCS IN DESIGN,A,Lect,12,16,75%,4.58,4.67,,,,,,,,,,,,,,,,,,,
Fall,2008,"HEARD, R. (co-taught)",MSE,27100,ENG MATERLS OF FUTRE,1,Lect,22,45,49%,4.5,4.43,,,,,,,,,,,,,,,,,,,
Fall,2008,"WHITACRE, J. (co-taught)",MSE,27100,ENG MATERLS OF FUTRE,1,Lect,22,45,49%,3.86,3.62,,,,,,,,,,,,,,,,,,,
Fall,2008,MICHAEL MCHENRY,MSE,27201,STRUCTURE MATERIALS,1,Lect,29,43,67%,3.52,3.41,,,,,,,,,,,,,,,,,,,
Fall,2008,PAUL SALVADOR,MSE,27202,DEFECTS IN MATLS,A,Lect,28,41,68%,4.07,4.18,,,,,,,,,,,,,,,,,,,
Fall,2008,WARREN GARRISON,MSE,27215,THERMODYNMC OF MTRLS,A,Lect,25,40,63%,3.76,4.2,,,,,,,,,,,,,,,,,,,
Fall,2008,MARC DEGRAEF,MSE,27301,MICROSTRUC & PROP I,1,Lect,16,32,50%,4.6,4.56,,,,,,,,,,,,,,,,,,,
Fall,2008,MICHAEL BOCKSTALLER,MSE,27325,POLY PHYSCS MORPHLGY,A,Lect,14,28,50%,4.69,5,,,,,,,,,,,,,,,,,,,
Fall,2008,ROBERT HEARD,MSE,27401,MSE CAPSTONE CRS I,A,Lect,13,26,50%,3.46,3.77,,,,,,,,,,,,,,,,,,,
Fall,2008,PETRUS PISTORIUS,MSE,27421,PROCESSING DESIGN,A1,Lect,3,4,75%,4.67,5,,,,,,,,,,,,,,,,,,,
Fall,2008,MAREK SKOWRONSKI,MSE,27533,PRN GRWTH PROC SEMI,A2,Lect,4,11,36%,3,2.75,,,,,,,,,,,,,,,,,,,
Fall,2008,LISA PORTER,MSE,27542,PROC & PROP THIN FLM,A,Lect,10,16,63%,3.67,4.4,,,,,,,,,,,,,,,,,,,
Fall,2008,MOHAMMAD ISLAM,MSE,27565,NANOSTRUCTRD MATRLS,A,Lect,5,12,42%,3.8,3.4,,,,,,,,,,,,,,,,,,,
Fall,2008,PETRUS PISTORIUS,MSE,27721,PROCESSING DESIGN,A1,Lect,2,3,67%,5,5,,,,,,,,,,,,,,,,,,,
Fall,2008,MAREK SKOWRONSKI,MSE,27733,PRNC GRWTH PRO SEMI,A2,Lect,2,4,50%,5,5,,,,,,,,,,,,,,,,,,,
Fall,2008,LISA PORTER,MSE,27742,PROC & PROP THIN FLM,A,Lect,8,12,67%,3.63,3.63,,,,,,,,,,,,,,,,,,,
Fall,2008,MOHAMMAD ISLAM,MSE,27764,SP TP: NANOSTR MATRL,A,Lect,3,3,100%,5,5,,,,,,,,,,,,,,,,,,,
Fall,2008,SRIDHAR SEETHARAMAN,MSE,27766,DIFFSN IN MATERIALS,A2,Lect,15,23,65%,4.36,4.47,,,,,,,,,,,,,,,,,,,
Fall,2008,"DAVIS, R. (co-taught)",MSE,27780,THERMODYNAMICS,A,Lect,15,20,75%,3.33,3.27,,,,,,,,,,,,,,,,,,,
Fall,2008,"BARMAK, K. (co-taught)",MSE,27780,THERMODYNAMICS,A,Lect,15,20,75%,3.4,3.07,,,,,,,,,,,,,,,,,,,
Fall,2008,GREGORY ROHRER,MSE,27788,DEFECTS IN MATERIALS,A1,Lect,10,22,45%,4.5,4.78,,,,,,,,,,,,,,,,,,,
Fall,2008,DAVID LAUGHLIN,MSE,27796,STRUCTURE OF MATERLS,A1,Lect,12,26,46%,4.17,4.17,,,,,,,,,,,,,,,,,,,
Fall,2008,MAREK SKOWRONSKI,MSE,27797,BONDING OF MATERIALS,A2,Lect,17,25,68%,3.71,3.35,,,,,,,,,,,,,,,,,,,
Fall,2008,at33,WC,96821,INTRO SFTWR ENGNRNG,A,Lect,14,25,56%,4.07,3.93,,,,,,,,,,,,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Overall course,2: Overall teaching,,,,,,,,,,,,,,,,,,,
,2007,,,,Year of 2007,,,3134,5800,54%,4.01,4.11,,,,,,,,,,,,,,,,,,,
Fall,2007,ROBERT TILTON,BMD,42101,INTRODUCTION BIOMED,A,Lect,15,35,43%,3.47,3.6,,,,,,,,,,,,,,,,,,,
Fall,2007,CONRAD ZAPANTA,BMD,42201,PRO ISSUES IN BIOMED,A,Lect,15,28,54%,4.53,4.87,,,,,,,,,,,,,,,,,,,
Fall,2007,PHIL CAMPBELL,BMD,42202,PHYSIOLOGY,A,Lect,43,98,44%,4.51,4.81,,,,,,,,,,,,,,,,,,,
Fall,2007,TODD PRZYBYCIEN,BMD,42321,CELL MOLEC BIOTECH,A,Lect,2,6,33%,4,4,,,,,,,,,,,,,,,,,,,
Fall,2007,JAMES ANTAKI,BMD,42341,INTRO BIOMECHANICS,A,Lect,6,7,86%,1.8,2,,,,,,,,,,,,,,,,,,,
Fall,2007,MARK FRIEDMAN,BMD,42347,REHABILITATION ENGNG,A,Lect,7,9,78%,4.43,4.29,,,,,,,,,,,,,,,,,,,
Fall,2007,STEFAN ZAPPE,BMD,42426,BIOSENSORS BIOMEMS,A,Lect,1,3,33%,5,5,,,,,,,,,,,,,,,,,,,
Fall,2007,JAMES BURGESS,BMD,42506,SPECIAL TOPICS,A,Lect,12,29,41%,4.08,3.92,,,,,,,,,,,,,,,,,,,
Fall,2007,MICHAEL DOMACH,BMD,42621,BIOTCHNLGY & ENV PRO,A,Lect,1,3,33%,4,5,,,,,,,,,,,,,,,,,,,
Fall,2007,JAMES BURGESS,BMD,42706,GRAD SURGERY ENGINRS,A,Lect,3,5,60%,4.33,3.5,,,,,,,,,,,,,,,,,,,
Fall,2007,GUSTAVO ROHDE,BMD,42708,SPECIAL TOPICS,A,Lect,6,7,86%,4.33,4.17,,,,,,,,,,,,,,,,,,,
Fall,2007,JAMES ANTAKI,BMD,42752,INTRO BIOMECHANICS,A,Lect,6,7,86%,3.83,3.67,,,,,,,,,,,,,,,,,,,
