Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,1 : Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2014,"STEVENS, J. (co-taught)",ISM,95756,INFO SECURTY RSK ANA,Z4,Lect,10,11,91%,8.6,4.8,4.6,4.7,4.44,4.9,4.9,4.9,4.6,4.7,
Spring,2014,"CARALLI, R. (co-taught)",ISM,95756,INFO SECURTY RSK ANA,Z4,Lect,10,11,91%,8.67,4.8,4.7,4.7,4.33,4.9,4.9,4.78,4.6,4.7,
Spring,2014,MURLIKRISHNA VISWANATHAN,ISM,95791,DATA MINING,L4,Lect,12,18,67%,10.25,4.08,4.08,4.08,3.67,4.17,4.25,4.42,4.08,4,
Spring,2014,FOLKE KAFKA,PPP,90879,MANAGERIAL ENG ECON,1,Lect,3,3,100%,8,4.33,4.67,4.67,3.67,4.67,4.67,4.33,4.67,4.67,
Spring,2014,FOLKE KAFKA,PPP,90879,MANAGERIAL ENG ECON,A,Lect,3,3,100%,9,4.67,5,5,3.67,4.33,5,4,5,4.67,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 8,1 : Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2014,,,,Year of 2014,,,5044,6430,78%,5,9.62,4.44,4.31,4.33,4.14,4.42,4.33,4.6,4.3,4.22
Fall,2014,BRETT CRAWFORD,CRM,93701,CRTV ENT STRCT GOVRN,A1,Lect,28,28,100%,,12.21,4.32,4.11,4.18,3.89,4.11,3.96,4.54,3.89,3.61
Fall,2014,BRETT CRAWFORD,CRM,93702,CR EN: MNG SYS & PRC,A2,Lect,27,28,96%,,9.07,4.3,3.7,3.48,3.85,4,3.81,4.56,3.96,3.59
Fall,2014,MARK WESSEL,CRM,93710,CULTURAL ECONOMICS,A,Lect,18,22,82%,,6.59,4.44,4.28,4.17,4.39,4.22,4.22,4.67,4.39,4
Fall,2014,EILEEN MEDDIS,CRM,93716,HUM RSRC MGT CREATVE,A1,Lect,28,31,90%,,6.56,4.67,4.74,4.59,4.41,4.74,4.67,4.81,4.63,4.33
Fall,2014,KARYN MOORE,CRM,93732,DB THRY PRC CRTV ENT,A1,Lect,27,27,100%,,7,4.48,4.7,4.67,4.22,4.63,4.7,4.59,4.48,4.41
Fall,2014,RICHARD RAUH,CRM,93765,ALFRED HITCHCOCK,A,Lect,5,9,56%,,4.4,4,4,3.8,3.2,4,3.8,4.2,4,4
Fall,2014,JERRY COLTIN,CRM,93808,EXHIBITIONS MGMNT,A2,Lect,14,15,93%,,7.14,4.43,3.71,3.79,3.79,4.21,3.93,4.5,4.07,3.86
Fall,2014,BRETT CRAWFORD,CRM,93811,PFM ART ORG BUS MD,A2,Lect,15,17,88%,,7.2,4.73,4.13,4.27,4.73,4.67,4.13,4.8,4.47,4.47
Fall,2014,J MCMAHON,CRM,93813,ARTS FACILITIES MNGT,A2,Lect,7,7,100%,,4.14,4.57,4.57,4.57,4.29,4.71,4.43,4.57,4.57,4.57
Fall,2014,JERRY COLTIN,CRM,93814,GLLS AUCTN HSE ECON,A1,Lect,12,14,86%,,9,4.5,3.92,4,4.17,3.91,4,4.45,3.91,4
Fall,2014,MARY NAVARRO,CRM,93828,ADV TPCS FUNDRAISING,A2,Lect,7,10,70%,,6.29,4.57,4.43,4.43,4.43,4.57,4.57,4.57,4.43,4.57
Fall,2014,DAVID GURWIN,CRM,93831,LAW AND THE ARTS,A,Lect,23,26,88%,,8.78,4.05,4,4.04,3.04,4.13,4.13,3.87,3.74,3.74
Fall,2014,ANDREW SWENSEN,CRM,93835,AESTHETIC CRITL JDGM,A1,Lect,5,5,100%,,6.5,4.4,4,4.4,4,4.6,4.6,4.4,4.6,4.4
Fall,2014,MATTHEW DOOLEY,CRM,93845,CULTRL POLICY SEMINR,A2,Lect,5,7,71%,,5,5,5,5,4.4,5,5,5,5,5
Fall,2014,KATHRYN HEIDEMANN,CRM,93848,FSTV EVN MGT:THRY PR,A2,Lect,16,18,89%,,6.13,4.44,4.69,4.38,4.38,4.63,4.44,4.56,4.44,4.5
Fall,2014,"LAMMI, E. (co-taught)",CRM,93852,PRODUCTION MANAGEMNT,L,Lect,17,30,57%,,4.47,4.06,4.41,4,3.71,4.12,4.29,4.65,4.06,3.82
Fall,2014,"HARRISON, J. (co-taught)",CRM,93852,PRODUCTION MANAGEMNT,L,Lect,17,30,57%,,4.29,4.18,4.35,4,3.76,3.88,4.18,4.65,3.94,3.76
Fall,2014,DANIEL GREEN,CRM,93861,SCRIPT/STORY ANALYSS,A,Lect,18,29,62%,,6.33,5,4.67,4.67,4.61,5,4.67,4.94,4.78,4.67
Fall,2014,JOHN TARNOFF,CRM,93865,FUTURE OF INDUSTRY,L,Lect,5,6,83%,,5.6,5,4.6,4.8,4.8,5,4.8,5,4.8,4.6
Fall,2014,DANIEL GREEN,CRM,93868,ENTERTAINMNT ETHICS,L,Lect,14,20,70%,5,5,4.64,4.71,4.43,4.21,4.54,4.29,4.57,4.43,4.21
Fall,2014,DAVID LAVIN,CRM,93871,TV BUS LGL AFFRS,L,Lect,17,30,57%,,6.76,4.35,4.12,4.24,4.06,4.53,4,4.25,3.94,4.24
Fall,2014,PAULA WAGNER,CRM,93879,NAV PRC RLT FLM IND,L,Lect,18,30,60%,,4.82,4.56,4.39,4.44,4.17,4.56,4.28,4.17,4.28,4.06
Fall,2014,KIM HYATT,HC,94701,BUSINESS ENGLISH,A1,Lect,20,20,100%,,8.35,4.75,4.55,4.75,4.7,4.8,4.75,4.8,4.7,4.55
Fall,2014,KIM HYATT,HC,94701,BUSINESS ENGLISH,B1,Lect,16,17,94%,,7.63,5,4.88,4.87,4.94,4.94,4.81,5,4.94,4.88
Fall,2014,BETH WALTER,HC,94701,BUSINESS ENGLISH,C2,Lect,14,19,74%,,8.46,4,3.77,3.79,3.79,3.64,3.64,4.5,3.57,3.36
Fall,2014,BETH WALTER,HC,94701,BUSINESS ENGLISH,D2,Lect,14,16,88%,,8.71,4.43,4.07,4.07,4.21,4.14,4.14,4.57,4.14,3.79
Fall,2014,BETH WALTER,HC,94701,BUSINESS ENGLISH,E2,Lect,12,19,63%,,8.83,4.33,4.08,3.83,4.17,4.25,4,4.67,3.92,3.83
Fall,2014,BETH WALTER,HC,94701,BUSINESS ENGLISH,F2,Lect,12,15,80%,,9,4.08,4,4.08,3.83,3.58,3.83,4.17,3.67,3.67
Fall,2014,STACY ROSENBERG,HC,94702,PROFESSIONAL WRITING,A2,Lect,16,22,73%,,6,4.38,4.63,4.56,4.44,4.5,4.5,4.44,4.38,4.06
Fall,2014,STACY ROSENBERG,HC,94702,PROFESSIONAL WRITING,B2,Lect,21,22,95%,,5.15,4.48,4.62,4.52,4.57,4.52,4.48,4.62,4.52,4.4
Fall,2014,STACY ROSENBERG,HC,94702,PROFESSIONAL WRITING,C1,Lect,13,24,54%,,5.25,4.69,4.69,4.54,4.54,4.69,4.54,4.77,4.46,4.08
Fall,2014,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,K1,Lect,24,25,96%,,8.83,4.79,4.75,4.92,4.75,4.83,4.79,4.83,4.83,4.79
Fall,2014,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,L2,Lect,18,23,78%,,7.72,4.17,4.12,4.44,4.06,4.39,4.44,4.39,4.33,4
Fall,2014,EDWARD BARR,HC,94702,PROFESSIONAL WRITING,M2,Lect,21,26,81%,,6.8,4.57,4.38,4.62,4.48,4.57,4.52,4.48,4.43,4.29
Fall,2014,ARI LIGHTMAN,HC,94707,PRINCIPLES OF MRKTG,A1,Lect,24,34,71%,,7.35,4.25,3.75,4.04,3.67,4.25,4.25,4.63,4.04,3.88
Fall,2014,ARI LIGHTMAN,HC,94707,PRINCIPLES OF MRKTG,B1,Lect,27,28,96%,,7.59,3.85,3.48,3.52,3.33,4.11,3.7,4.52,3.85,3.59
Fall,2014,RICHARD FEDER,HC,94739,CAPSTONE PROJECT,C,Lect,4,6,67%,,14.33,4.75,3.75,4,4.75,4.5,4,5,4,4.25
Fall,2014,SAKIR YUCEL,HC,94739,CAPSTONE PROJECT,D,Lect,2,6,33%,,8,4.5,4,4,4.5,4,4,5,5,4
Fall,2014,LINDA BABCOCK,HC,94800,NEGOTIATION,A1,Lect,30,37,81%,,7.83,4.47,4.6,4.57,4.1,4.7,4.73,4.7,4.63,4.53
Fall,2014,JARED SIMMER,HC,94800,NEGOTIATION,B2,Lect,21,29,72%,,6.71,4.57,4.38,4.57,4.19,4.76,4.65,4.05,4.38,4.43
Fall,2014,LINDA BABCOCK,HC,94800,NEGOTIATION,D1,Lect,31,37,84%,,7.3,4.65,4.16,4.45,4.1,4.65,4.65,4.74,4.67,4.47
Fall,2014,LINDA BABCOCK,HC,94800,NEGOTIATION,E2,Lect,22,34,65%,,6,4.68,4.86,4.77,4.55,4.82,4.86,4.91,4.68,4.68
Fall,2014,MELISSA MARTIN,HC,94801,ACTING FOR MANGEMNT,A1,Lect,16,19,84%,,6.5,4.81,4.5,4.63,4.5,4.69,4.56,4.69,4.75,4.69
Fall,2014,MELISSA MARTIN,HC,94801,ACTING FOR MANGEMNT,B2,Lect,17,31,55%,,5,4.47,4,4,3.59,4.12,3.94,4.47,4,3.71
Fall,2014,MELISSA MARTIN,HC,94801,ACTING FOR MANGEMNT,C1,Lect,12,17,71%,,7.18,4.67,4.67,4.75,4.83,4.75,4.58,4.83,4.75,4.75
Fall,2014,KRISTEN KURLAND,HC,94802,GEOGRPHC INFO SYSTEM,A,Lect,27,30,90%,,11.78,4.85,4.92,4.93,4.81,4.89,4.89,4.93,4.89,4.81
Fall,2014,ZHEN QIAN,HC,94802,GEOGRPHC INFO SYSTEM,B,Lect,25,32,78%,,9.24,4.32,4.44,4.2,4.04,4.4,4.04,4.56,4.04,4.12
Fall,2014,LINDA CHAOUSIS,HC,94804,TRANSFMTNL LEADERSHP,K2,Lect,11,14,79%,,11.7,4.73,4.82,4.73,4.73,4.64,4.64,4.91,4.55,4.64
Fall,2014,ALESSANDRO ACQUISTI,HC,94806,PRIVACY DIGITAL AGE,A1,Lect,34,39,87%,,10.76,4.85,4.48,4.5,4.18,4.71,4.59,4.88,4.74,4.5
Fall,2014,CHRIS BRUSSALIS,HC,94808,MANAGEMENT CONSLTG,A,Lect,22,30,73%,,8.29,4.59,4.41,4.38,4.32,4.68,4.38,4.73,4.36,4.27
Fall,2014,CHRIS BRUSSALIS,HC,94808,MANAGEMENT CONSLTG,B,Lect,18,29,62%,,8.67,4.5,4.33,4.56,4.39,4.5,4.39,4.78,4.39,4.44
Fall,2014,DAVID LASSMAN,HC,94811,STRATEGY DEVELOPMENT,A1,Lect,23,23,100%,,8.3,4.91,4.78,4.57,4.13,4.61,4.7,4.7,4.78,4.83
Fall,2014,DAVID LASSMAN,HC,94811,STRATEGY DEVELOPMENT,B2,Lect,22,26,85%,,7.05,4.77,4.55,4.64,4,4.73,4.64,4.77,4.73,4.64
Fall,2014,DAVID LASSMAN,HC,94811,STRATEGY DEVELOPMENT,C2,Lect,24,25,96%,,7.35,4.79,4.63,4.58,4.17,4.79,4.83,4.67,4.79,4.75
Fall,2014,JOSEPH MERTZ,HC,94812,TECHNOLOGY INTN DVLP,A2,Lect,11,16,69%,,10.27,4.82,4.64,4.55,4.45,4.82,4.36,4.9,4.45,4.36
Fall,2014,LAURA SYNNOTT,HC,94813,PROJECT MANAGEMENT,A1,Lect,24,24,100%,,9.7,4.71,4.65,4.58,4.29,4.5,4.54,4.63,4.61,4.58
Fall,2014,LAURA SYNNOTT,HC,94813,PROJECT MANAGEMENT,B1,Lect,21,21,100%,,9.57,4.62,4.33,4.67,4.52,4.81,4.76,4.67,4.62,4.71
Fall,2014,LAURA SYNNOTT,HC,94813,PROJECT MANAGEMENT,C1,Lect,31,33,94%,,9.35,4.84,4.68,4.84,4.65,4.77,4.77,4.87,4.74,4.71
Fall,2014,LINDA BABCOCK,HC,94817,NEGOTIATION:INTL FOC,B,Lect,5,6,83%,,6.8,4.4,3.8,4,3.8,4.6,4.2,4.2,4.2,4.2
Fall,2014,ARI LIGHTMAN,HC,94823,MSMNT ANL SCL MDA IN,A,Lect,27,40,68%,,9.88,4.52,4.22,4.22,4.15,4.41,4.3,4.56,4.3,4.22
Fall,2014,MATTHEW HANNIGAN,HC,94824,CRTG RESLTS ORNT PRG,A2,Lect,10,11,91%,,6.8,4.3,4.3,4.5,4.2,4.4,4.3,4.7,3.7,3.9
Fall,2014,JANEL SUTKUS,HC,94828,SURVEY DESIGN,A1,Lect,20,20,100%,,8.75,4.4,4.1,4.35,3.8,4.68,4.42,4.45,4.25,4.3
Fall,2014,"HUGHES, K. (co-taught)",HC,94831,DESGN & PLCY HMN IMP,A,Lect,7,9,78%,,9.86,4,3,3.29,3.57,3.86,3.57,4.57,3.71,3.57
Fall,2014,"ZAK, T. (co-taught)",HC,94831,DESGN & PLCY HMN IMP,A,Lect,7,9,78%,,9.5,4.14,3.14,3.43,3.86,3.86,3.29,4.57,3.71,3.43
Fall,2014,BEIBEI LI,HC,94832,BUSN INTLG DTA MNG,A2,Lect,33,37,89%,,8.58,4.36,4.19,4.25,3.94,4.27,4.27,4.55,4.09,4.03
Fall,2014,BEIBEI LI,HC,94832,BUSN INTLG DTA MNG,B2,Lect,31,40,78%,,8.73,4.19,3.97,3.84,3.84,3.97,3.58,4.45,3.61,3.81
Fall,2014,JONATHAN CAULKINS,HC,94833,DC AN MULTV DEC MKG,A2,Lect,23,26,88%,,11.87,4.78,4.61,4.78,4.7,4.78,4.74,4.57,4.74,4.74
Fall,2014,SETH RICHARDS-SHUBIK,HC,94834,APPL ECONOMETRICS I,A1,Lect,24,26,92%,,10.38,4.58,4.42,4.38,4.17,4.42,4.42,4.83,4.38,4.38
Fall,2014,SETH RICHARDS-SHUBIK,HC,94835,APPL ECONOMETRICS II,A2,Lect,17,17,100%,,11.41,4.71,4.65,4.71,4.41,4.59,4.65,5,4.65,4.76
Fall,2014,SEAN AMMIRATI,HC,94840,LEAN ENTRPRNSHP,A1,Lect,22,24,92%,,6.91,4.73,4.73,4.68,4.14,4.73,4.68,4.77,4.59,4.55
Fall,2014,OLEXANDRA CHOULDECHOVA,HC,94842,PROGRMG R ANALYTICS,A2,Lect,28,36,78%,,10.86,4.61,4.5,4.54,4.43,4.57,4.39,4.82,4.44,4.54
Fall,2014,BRETT CRAWFORD,HC,94843,RSH SM ARTS MNG TCH,A,Lect,7,7,100%,,5.43,4.86,4.57,4.14,4.43,4.43,4.57,5,3.86,3.86
Fall,2014,ZHEN QIAN,HC,94845,GROWTH INTELLG TRANS,A2,Lect,14,19,74%,,7.64,4.29,4.36,4.29,4.21,4.64,4.57,4.86,4.14,4.29
Fall,2014,MARK WESSEL,HC,94847,GLB FN SY GR CRS OPP,A,Lect,7,13,54%,,10.14,5,5,5,5,5,5,5,5,4.86
Fall,2014,SEAN AMMIRATI,HC,94850,SCIENCE OF GROWTH,A2,Lect,22,24,92%,,6,4.68,4.59,4.5,4.36,4.5,4.64,4.77,4.64,4.5
Fall,2014,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,A,Lect,44,57,77%,,11.88,4.5,4.43,4.36,4.25,4.39,4.36,4.56,4.3,4.32
Fall,2014,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,A,Lect,44,57,77%,,11.89,4.51,4.21,4.19,4.23,4.26,4.02,4.56,4.14,4.33
Fall,2014,"MERTZ, J. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,B,Lect,52,62,84%,,13.96,4.15,4.08,3.94,3.81,3.88,3.88,4.44,4.04,3.83
Fall,2014,"MCCARTHY, M. (co-taught)",ISM,95702,DISTRIBUTED SYSTEMS,B,Lect,52,62,84%,,13.51,4,4,3.85,3.75,3.85,3.83,4.41,3.88,3.85
Fall,2014,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,A,Lect,32,40,80%,,12.63,4.59,4.56,4.66,4.44,4.53,4.65,4.77,4.56,4.53
Fall,2014,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,B,Lect,34,40,85%,,15.48,4.41,4.47,4.53,4.35,4.44,4.53,4.65,4.5,4.5
Fall,2014,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,C,Lect,32,35,91%,,12.78,4.31,4.5,4.5,3.88,4.38,4.28,4.26,4.06,4.13
Fall,2014,JANUSZ SZCZYPULA,ISM,95703,DATABASE MANAGEMENT,D,Lect,31,40,78%,,14.57,4.31,4.45,4.47,4.23,4.48,4.42,4.39,4.32,4.45
Fall,2014,JEREMY SMITH,ISM,95703,DATABASE MANAGEMENT,Z,Lect,14,29,48%,,11,3.93,3.64,3.86,3,3.64,3.86,4.36,3.71,3.64
Fall,2014,RANDALL TRZECIAK,ISM,95704,ADV DATABASE MNGMNT,A,Lect,17,24,71%,,10,4.76,4.82,4.75,4.88,4.75,4.88,4.88,4.63,4.56
Fall,2014,RIAZ ESMAIL ZADEH,ISM,95705,TELECOMMNCTNS MNGMNT,K,Lect,31,37,84%,,12.13,4.19,4.1,4.03,4.13,4.23,4.32,4.29,4.1,4.06
Fall,2014,RIAZ ESMAIL ZADEH,ISM,95705,TELECOMMNCTNS MNGMNT,L,Lect,31,38,82%,,14.17,4.45,4.45,4.52,4.35,4.52,4.52,4.55,4.48,4.39
Fall,2014,SAKIR YUCEL,ISM,95705,TELECOMMNCTNS MNGMNT,Z,Lect,19,37,51%,,10.24,4.68,4.63,4.47,4.37,4.58,4.33,4.84,4.47,4.32
Fall,2014,CONSTANTINE COIS,ISM,95706,OBJ ORIENTED A & D,A1,Lect,43,50,86%,,9.72,4.4,4.33,4.37,3.86,4.21,4.23,4.56,4.07,3.76
Fall,2014,CONSTANTINE COIS,ISM,95706,OBJ ORIENTED A & D,B2,Lect,31,44,70%,,8.64,4.1,4,3.84,3.71,3.94,4,4.26,4.03,3.55
Fall,2014,ABHIJIT DUTT,ISM,95706,OBJ ORIENTED A & D,Z2,Lect,5,8,63%,,12.4,4.4,4,4.2,4,4.25,4.4,4.4,4.2,4.2
Fall,2014,ALESSANDRO ACQUISTI,ISM,95710,ECONOMIC ANALYSIS,A1,Lect,39,44,89%,,10.9,4.74,4.69,4.69,4.59,4.64,4.69,4.79,4.64,4.59
Fall,2014,KAREN CLAY,ISM,95710,ECONOMIC ANALYSIS,B2,Lect,24,34,71%,,12.27,3.83,3.79,3.63,3.71,3.79,3.42,4.5,3.71,3.58
Fall,2014,ALESSANDRO ACQUISTI,ISM,95710,ECONOMIC ANALYSIS,C1,Lect,39,45,87%,,9.97,4.82,4.74,4.79,4.62,4.74,4.82,4.87,4.79,4.72
Fall,2014,BENJAMIN ZAMZOW,ISM,95710,ECONOMIC ANALYSIS,D2,Lect,29,45,64%,,8.15,4.07,3.62,3.62,3.72,3.66,3.66,4.31,3.62,3.59
Fall,2014,ALESSANDRO ACQUISTI,ISM,95710,ECONOMIC ANALYSIS,E1,Lect,29,44,66%,,12.45,4.76,4.69,4.69,4.62,4.76,4.76,4.83,4.69,4.75
Fall,2014,KAREN CLAY,ISM,95710,ECONOMIC ANALYSIS,F2,Lect,21,37,57%,,13,3.38,3.29,3.24,3.14,3.19,3.05,4.25,3.1,3.05
Fall,2014,TIONG LIM,ISM,95710,ECONOMIC ANALYSIS,G2,Lect,32,35,91%,,8.23,4.66,4.5,4.56,4.56,4.65,4.47,4.69,4.63,4.47
Fall,2014,STEPHEN ROEHRIG,ISM,95712,OBJ ORIENT PRG JAVA,A,Lect,38,61,62%,,11.86,4.42,4.34,4.42,4.05,4.42,4.37,4.42,4.37,4.34
Fall,2014,STEPHEN ROEHRIG,ISM,95712,OBJ ORIENT PRG JAVA,B,Lect,39,53,74%,,11,4.33,4.38,4.29,3.97,4.33,4.38,4.51,4.31,4.26
Fall,2014,STEPHEN ROEHRIG,ISM,95712,OBJ ORIENT PRG JAVA,C,Lect,33,53,62%,,13.44,4.18,4.21,4.3,4.15,4.18,4.24,4.39,4.15,4.18
Fall,2014,MURLIKRISHNA VISWANATHAN,ISM,95712,OBJ ORIENT PRG JAVA,K,Lect,23,27,85%,,13.65,4.22,4.39,4.39,4,4.3,4.26,4.74,4.3,4.35
Fall,2014,MURLIKRISHNA VISWANATHAN,ISM,95712,OBJ ORIENT PRG JAVA,L,Lect,25,30,83%,,15.5,3.92,4.08,4.2,3.84,4,3.8,4.36,3.8,3.92
Fall,2014,SAKIR YUCEL,ISM,95713,INTERMEDIATE JAVA II,A1,Lect,6,8,75%,,6.2,4.5,4.5,4.67,4.17,4.67,4.5,5,4.33,3.67
Fall,2014,LYNNE PASTOR,ISM,95715,FINANCIAL ACCOUNTING,A1,Lect,33,33,100%,,10.84,4.34,4.39,4.3,3.88,4.33,4.3,4.39,4.24,4.12
Fall,2014,LYNNE PASTOR,ISM,95715,FINANCIAL ACCOUNTING,B1,Lect,36,36,100%,,13.42,4.33,4.33,4.33,3.89,4.39,4.36,4.36,4.25,4.14
Fall,2014,LYNNE PASTOR,ISM,95715,FINANCIAL ACCOUNTING,C1,Lect,34,35,97%,,13.03,4.53,4.62,4.65,4,4.59,4.52,4.56,4.47,4.35
Fall,2014,LYNNE PASTOR,ISM,95716,PRINCIPLS OF FINANCE,A2,Lect,24,35,69%,,8.05,4.33,4.42,4.46,4.33,4.39,4.48,4.21,4.29,4.22
Fall,2014,LYNNE PASTOR,ISM,95716,PRINCIPLS OF FINANCE,B2,Lect,19,33,58%,,12.17,4.16,4.21,4.05,4.11,4.21,4,4.32,4.11,4.05
Fall,2014,LYNNE PASTOR,ISM,95716,PRINCIPLS OF FINANCE,C2,Lect,25,36,69%,,11.13,4.32,4.36,4.32,4.08,4.28,4.32,4.48,4.24,4.2
Fall,2014,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,A1,Lect,13,15,87%,,6.38,4.31,4.15,4.38,4.38,4.46,4.31,4.23,4.31,4.17
Fall,2014,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,B1,Lect,14,15,93%,,5.86,4.86,4.57,4.64,4.86,5,4.86,4.79,4.71,4.64
Fall,2014,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,C2,Lect,10,15,67%,,8.33,4.6,4.6,4.7,4.6,4.7,4.6,4.6,4.6,4.6
Fall,2014,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,D2,Lect,13,15,87%,,7,4.85,4.69,4.69,4.92,4.92,4.69,4.92,4.92,4.77
Fall,2014,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,E1,Lect,11,15,73%,,5.82,4.73,4.09,4.55,4.55,4.55,4.73,4.82,4.82,4.27
Fall,2014,STEFAN LABASH,ISM,95718,PROFESSIONAL SPEAKNG,F2,Lect,9,15,60%,,7.33,4.44,4.11,4.33,4.56,4.56,4.33,4.67,4.44,4.11
Fall,2014,TIONG LIM,ISM,95720,INFO SYSTEMS PROJECT,AA,Lect,26,35,74%,,15.88,4.58,4.42,4.42,4.38,4.46,4.35,4.73,4.46,4.54
Fall,2014,RIAZ ESMAIL ZADEH,ISM,95720,INFO SYSTEMS PROJECT,K,Lect,3,4,75%,,25,5,4.67,5,5,4.67,4.67,5,5,4.67
Fall,2014,MICHAEL SMITH,ISM,95722,DIGITAL TRANSFORMATN,A1,Lect,29,39,74%,,10.07,4.79,4.66,4.72,4.48,4.69,4.66,4.83,4.79,4.62
Fall,2014,MICHAEL SMITH,ISM,95722,DIGITAL TRANSFORMATN,B1,Lect,32,40,80%,,6.87,4.88,4.72,4.75,4.31,4.56,4.75,4.91,4.75,4.63
Fall,2014,MICHAEL SMITH,ISM,95722,DIGITAL TRANSFORMATN,C2,Lect,20,30,67%,,7.4,4.95,4.8,4.6,4.3,4.6,4.55,4.85,4.75,4.3
Fall,2014,MICHAEL SMITH,ISM,95722,DIGITAL TRANSFORMATN,D2,Lect,24,37,65%,,9.48,4.75,4.67,4.67,4.5,4.67,4.5,4.67,4.83,4.75
Fall,2014,JAMES RIEL,ISM,95722,DIGITAL TRANSFORMATN,Z1,Lect,20,23,87%,,11.53,4.3,3.9,4.05,3.95,4.05,3.95,4.65,4,3.8
Fall,2014,ANDREW WRIGHT,ISM,95729,E-COMMERCE TECHNLGS,A2,Lect,12,19,63%,,10.58,4.08,3.92,3.92,3.73,3.75,3.83,4.25,3.58,3.5
Fall,2014,PAWAN KHERA,ISM,95730,E-BUS TECH & MGMT,Z,Lect,9,15,60%,,12.78,4,3.89,3.67,4.22,4,3.78,4.44,3.89,3.56
Fall,2014,PAWAN KHERA,ISM,95730,E-BUS TECH & MGMT,ZZ,Lect,7,16,44%,,11.43,4.29,4.86,4.57,4.14,4.29,4.43,4.86,4.43,4.14
Fall,2014,MICHAEL MCCARTHY,ISM,95733,INTERNET TCHNOLOGIES,A1,Lect,17,25,68%,,16.12,4.29,4.06,4.18,4,4.24,4.12,4.82,4.29,4.12
Fall,2014,RICHARD CARALLI,ISM,95752,INTRO INFO SEC MGT,A,Lect,20,29,69%,,9.35,4.8,4.75,4.8,4.5,4.85,4.75,4.8,4.75,4.7
Fall,2014,MARTIN LINDNER,ISM,95753,NETWK & INTERNET SEC,A1,Lect,18,24,75%,,7.33,4.56,4.5,4.61,4.39,4.5,4.44,4.78,4.44,4.28
Fall,2014,MARTIN LINDNER,ISM,95753,NETWK & INTERNET SEC,Z1,Lect,10,14,71%,,8.6,4.4,4.4,4.4,3.6,4.7,4.6,4.5,4.63,4.5
Fall,2014,DAVID CHOI,ISM,95760,DCSN MKG UNCERTAINTY,A1,Lect,44,50,88%,,11.23,3.68,3.75,3.89,3.5,3.93,3.66,4.39,3.64,3.75
Fall,2014,DAVID CHOI,ISM,95760,DCSN MKG UNCERTAINTY,B1,Lect,38,46,83%,,10.41,4.16,4.16,4.13,3.84,4.18,4.08,4.42,4.11,4.11
Fall,2014,DAVID CHOI,ISM,95760,DCSN MKG UNCERTAINTY,C2,Lect,35,47,74%,,10.29,4.14,4.31,4.4,4.14,4.2,4.23,4.49,4.23,4.06
Fall,2014,DAVID CHOI,ISM,95760,DCSN MKG UNCERTAINTY,D2,Lect,25,45,56%,,10.44,4.28,4.48,4.4,4.08,4.52,4.56,4.56,4.24,4.32
Fall,2014,AARON SHELMIRE,ISM,95769,NETWRK SEC ANALYSIS,Z,Lect,8,16,50%,,11.43,4.88,4.88,5,5,4.88,4.88,5,5,4.75
Fall,2014,MICHAEL MCCARTHY,ISM,95771,DATA STRUC & ALGRTHM,A,Lect,31,35,89%,,12.83,4.61,4.45,4.45,4.35,4.32,4.48,4.61,4.47,4.48
Fall,2014,EUN SUN LEE,ISM,95772,DATA STRUC APPL PRGM,A1,Lect,49,57,86%,,12.59,4.84,4.9,4.84,4.71,4.88,4.86,4.88,4.82,4.82
Fall,2014,EUN SUN LEE,ISM,95772,DATA STRUC APPL PRGM,B2,Lect,56,75,75%,,11.57,4.82,4.84,4.86,4.68,4.87,4.86,4.84,4.91,4.86
Fall,2014,KARYN MOORE,ISM,95774,BUSINESS PROCESS MDL,A1,Lect,49,59,83%,,12.35,4.57,4.38,4.33,4.39,4.39,4.47,4.53,4.39,4.1
Fall,2014,RYAN SMALLEY,ISM,95775,IT BUSINESS LDRSHP,A2,Lect,35,44,80%,,5.88,4.8,4.69,4.8,4.63,4.83,4.8,4.71,4.8,4.77
